sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
1714,Cyclosporin A,-1,,0.95,APPROVED,EQUAL,Finn Fassbender,1741025989583,19010482,cyclosporine,Drug,MAPS_TO,,<auto>,1741025090118,
2010,Lavasurge Lsg.,-1,,0.21,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1866,Acitretin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,929638,acitretin,Drug,MAPS_TO,,<auto>,1741025090322,
1603,Amikacin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1790868,amikacin,Drug,MAPS_TO,,<auto>,1741025090335,
1642,Lisinopril HCT,-1,,0.71,APPROVED,EQUAL,Finn Fassbender,1741026751630,1308216,lisinopril,Drug,MAPS_TO,,<auto>,1741025090352,
1642,Lisinopril HCT,-1,,0.71,APPROVED,EQUAL,Finn Fassbender,1741026751630,974166,hydrochlorothiazide,Drug,MAPS_TO,,Finn Fassbender,1741026654269,
1833,Formoterol-fumarat-dihydrat,-1,,0.44,APPROVED,EQUIVALENT,Finn Fassbender,1744822762443,1196677,formoterol,Drug,MAPS_TO,,Finn Fassbender,1744822761915,
1864,Sulproston,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,36878620,Sulprostone,Drug,MAPS_TO,,<auto>,1741025090413,
1703,Hydroxychloroquin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025926518,1777087,hydroxychloroquine,Drug,MAPS_TO,,<auto>,1741025090649,
1967,Dapagliflozin+Metformin hydrochlorid 5/850,-1,,0.56,APPROVED,EQUIVALENT,Finn Fassbender,1744819835332,44785829,dapagliflozin,Drug,MAPS_TO,,Finn Fassbender,1744819822643,
1967,Dapagliflozin+Metformin hydrochlorid 5/850,-1,,0.56,APPROVED,EQUIVALENT,Finn Fassbender,1744819835332,1503297,metformin,Drug,MAPS_TO,,Finn Fassbender,1744819834732,
1467,Acyclovir,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1703687,acyclovir,Drug,MAPS_TO,,<auto>,1741025090858,
1524,DEXAmethason,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,1518254,dexamethasone,Drug,MAPS_TO,,<auto>,1741025090872,
1785,Leflunomid,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,1101898,leflunomide,Drug,MAPS_TO,,<auto>,1741025090952,
1628,Fosfomycin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,956653,fosfomycin,Drug,MAPS_TO,,<auto>,1741025091029,
1760,Natriumglyzerophosphat,-1,,0.49,APPROVED,EQUIVALENT,Finn Fassbender,1744826748770,43526717,glyceryl phosphate,Drug,MAPS_TO,,Finn Fassbender,1744826748161,
1779,Amilorid+HCT,-1,,0.37,APPROVED,EQUAL,Finn Fassbender,1741026668883,991382,amiloride,Drug,MAPS_TO,,<auto>,1741025091246,
1779,Amilorid+HCT,-1,,0.37,APPROVED,EQUAL,Finn Fassbender,1741026668883,974166,hydrochlorothiazide,Drug,MAPS_TO,,Finn Fassbender,1741026654269,
1584,Nicht gelisteter Mischbeutelzusatz,-1,,0.34,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1790,Hydroxyzin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025936922,777221,hydroxyzine,Drug,MAPS_TO,,<auto>,1741025091334,
1879,Lithium carbonat,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,751246,lithium carbonate,Drug,MAPS_TO,,<auto>,1741025091352,
1745,ROPIvacain 0.2%,-1,,0.56,APPROVED,EQUAL,Finn Fassbender,1741026494475,1136487,ropivacaine,Drug,MAPS_TO,,<auto>,1741025091381,
1542,"NaCl 0,9% Augentropfen",-1,,0.39,APPROVED,EQUIVALENT,Finn Fassbender,1744827404441,967823,sodium chloride,Drug,MAPS_TO,eye drops,Finn Fassbender,1744827396507,
1559,DOBUtamin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1337720,dobutamine,Drug,MAPS_TO,,<auto>,1741025091540,
1813,Daptomycin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1786617,daptomycin,Drug,MAPS_TO,,<auto>,1741025091585,
1888,Lenalidomid,-1,,0.97,APPROVED,EQUAL,Finn Fassbender,1741025989583,19026972,lenalidomide,Drug,MAPS_TO,,<auto>,1741025091600,
1580,Agomelatin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,36878783,Agomelatine,Drug,MAPS_TO,,<auto>,1741025091627,
1960,Clobazam,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19050832,clobazam,Drug,MAPS_TO,,<auto>,1741025091700,
1725,Glyzeroltrinitrat,-1,,0.42,APPROVED,EQUIVALENT,Finn Fassbender,1744827253568,1361711,nitroglycerin,Drug,MAPS_TO,,Finn Fassbender,1744827253129,
1949,Immunglobulin,-1,,0.75,APPROVED,EQUIVALENT,Finn Fassbender,1744826248341,43531966,immunoglobulin A,Drug,MAPS_TO,,<auto>,1741025092324,
1874,Darunavir,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1756831,darunavir,Drug,MAPS_TO,,<auto>,1741025092360,
1618,DOPamin,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,1337860,dopamine,Drug,MAPS_TO,,<auto>,1741025092453,
1774,Natriumhydrogencarbonat,-1,,0.43,APPROVED,EQUIVALENT,Finn Fassbender,1744826782449,939506,sodium bicarbonate,Drug,MAPS_TO,,Finn Fassbender,1744826781988,
1522,Hyoscin-N-Butylbromid,-1,,0.51,APPROVED,EQUIVALENT,Finn Fassbender,1744827323097,40234201,butylscopolamine,Drug,MAPS_TO,,Finn Fassbender,1744827319762,
1911,Lercanidipin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,19015802,lercanidipine,Drug,MAPS_TO,,<auto>,1741025092595,
1742,ROPIvacain 0.375%,-1,,0.66,APPROVED,EQUAL,Finn Fassbender,1744820189643,1136487,ropivacaine,Drug,MAPS_TO,,Finn Fassbender,1744820187859,
1782,Clomipramin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,798834,clomipramine,Drug,MAPS_TO,,<auto>,1741025092654,
1935,Aminosteril Hepa 8%,-1,,0.25,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1637,Aktivkohle,-1,,0.79,APPROVED,EQUIVALENT,Finn Fassbender,1744820367761,1701928,activated charcoal,Drug,MAPS_TO,,Finn Fassbender,1744820367065,
1832,Indapamid,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025978877,978555,indapamide,Drug,MAPS_TO,,<auto>,1741025092827,
1988,H,-1,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1581,Nicht gelisteter Perfusor,-1,,0.22,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1733,Ibuprofen,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1177480,ibuprofen,Drug,MAPS_TO,,<auto>,1741025093101,
1468,ADENOsin,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,1309204,adenosine,Drug,MAPS_TO,,<auto>,1741025093188,
1955,Dabigatran,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,45775372,dabigatran,Drug,MAPS_TO,,<auto>,1741025093193,
1501,ClonazePAM,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,798874,clonazepam,Drug,MAPS_TO,,<auto>,1741025093223,
1928,Dehydroepiandrosteron,-1,,0.76,APPROVED,EQUIVALENT,Finn Fassbender,1744819724984,1312007,prasterone,Drug,MAPS_TO,,Finn Fassbender,1744819722553,
1435,Amitriptylin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,710062,amitriptyline,Drug,MAPS_TO,,<auto>,1741025093356,
1554,Natriumnitroprussid,-1,,0.72,APPROVED,EQUIVALENT,Finn Fassbender,1741026760579,19020994,nitroprusside,Drug,MAPS_TO,,<auto>,1741025093390,
1741,ROPIvacain 0.5%,-1,,0.62,APPROVED,EQUAL,Finn Fassbender,1744820218621,1136487,ropivacaine,Drug,MAPS_TO,,Finn Fassbender,1744820214839,
1594,Alfentanil,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19059528,alfentanil,Drug,MAPS_TO,,<auto>,1741025093491,
2004,Idarucizumab,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,35602981,idarucizumab,Drug,MAPS_TO,,<auto>,1741025093716,
1756,AJMALin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025936922,19105879,ajmaline,Drug,MAPS_TO,,<auto>,1741025093742,
1686,HCT + Amilorid,-1,,0.43,APPROVED,EQUAL,Finn Fassbender,1741026675523,991382,amiloride,Drug,MAPS_TO,,<auto>,1741025093793,
1686,HCT + Amilorid,-1,,0.43,APPROVED,EQUAL,Finn Fassbender,1741026675523,974166,hydrochlorothiazide,Drug,MAPS_TO,,Finn Fassbender,1741026654269,
1396,Amlodipin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1332418,amlodipine,Drug,MAPS_TO,,<auto>,1741025093888,
1429,Clopidogrel,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1322184,clopidogrel,Drug,MAPS_TO,,<auto>,1741025093890,
1976,Inotyol Salbe,-1,,0.43,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1534,Dalteparin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1301065,dalteparin,Drug,MAPS_TO,,<auto>,1741025093982,
1453,Allopurinol,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1167322,allopurinol,Drug,MAPS_TO,,<auto>,1741025094192,
1996,Desitin Salbe,-1,,0.41,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1481,Natriumpicosulfat,-1,,0.58,APPROVED,EQUIVALENT,Finn Fassbender,1744826691693,45775584,picosulfurate,Drug,MAPS_TO,,Finn Fassbender,1744826691193,
1631,Iloprost,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1344992,iloprost,Drug,MAPS_TO,,<auto>,1741025094459,
1437,AMIOdaron,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,1309944,amiodarone,Drug,MAPS_TO,,<auto>,1741025094462,
1744,ROPIvacain 0.75%,-1,,0.58,APPROVED,EQUAL,Finn Fassbender,1741026494475,1136487,ropivacaine,Drug,MAPS_TO,,<auto>,1741025094481,
1671,HYDROmorphon,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,1126658,hydromorphone,Drug,MAPS_TO,,<auto>,1741025094544,
1557,Insulin,-1,,0.71,APPROVED,INEXACT,Finn Fassbender,1744822197534,35605670,insulin argine,Drug,MAPS_TO,,<auto>,1741025094554,
2014,Coenzym Q10,-1,,0.70,APPROVED,EQUIVALENT,Finn Fassbender,1744820557065,1351115,ubidecarenone,Drug,MAPS_TO,,Finn Fassbender,1744820556296,
1692,Danaparoid,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19026343,danaparoid,Drug,MAPS_TO,,<auto>,1741025094690,
1586,Nicht gelistetes Antiinfektivum,-1,,0.32,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1883,Abciximab,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19047423,abciximab,Drug,MAPS_TO,,<auto>,1741025094908,
1933,Alpha-Liponsaeure,-1,,0.76,APPROVED,EQUIVALENT,Finn Fassbender,1744822063031,1386670,thioctate,Drug,MAPS_TO,,Finn Fassbender,1744822062352,
1643,Desloratadin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1103006,desloratadine,Drug,MAPS_TO,,<auto>,1741025095103,
1743,ROPIvacain 1%,-1,,0.64,APPROVED,EQUAL,Finn Fassbender,1741026710702,1136487,ropivacaine,Drug,MAPS_TO,,<auto>,1741025095351,
1825,Amlodipin besilat+Valsartan+HCT,-1,,0.39,APPROVED,EQUIVALENT,Finn Fassbender,1744822805306,1332418,amlodipine,Drug,MAPS_TO,,Finn Fassbender,1744822787721,
1825,Amlodipin besilat+Valsartan+HCT,-1,,0.39,APPROVED,EQUIVALENT,Finn Fassbender,1744822805306,1308842,valsartan,Drug,MAPS_TO,,Finn Fassbender,1744822790768,
1825,Amlodipin besilat+Valsartan+HCT,-1,,0.39,APPROVED,EQUIVALENT,Finn Fassbender,1744822805306,974166,hydrochlorothiazide,Drug,MAPS_TO,,Finn Fassbender,1744822798882,
1917,Imatinib mesilat,-1,,0.60,APPROVED,EQUIVALENT,Finn Fassbender,1744820232024,1304107,imatinib,Drug,MAPS_TO,,Finn Fassbender,1744820226580,
1848,Insulin glargin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1502905,insulin glargine,Drug,MAPS_TO,,<auto>,1741025095438,
1929,Dantrolen,-1,,0.94,APPROVED,EQUAL,Finn Fassbender,1741025989583,711714,dantrolene,Drug,MAPS_TO,,<auto>,1741025095498,
1767,Alprazolam,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,781039,alprazolam,Drug,MAPS_TO,,<auto>,1741025095629,
1564,Natriumpolystyrensulfonat,-1,,0.78,APPROVED,EQUIVALENT,Finn Fassbender,1741026411203,45775570,polystyrene sulfonate,Drug,MAPS_TO,,<auto>,1741025095636,
1652,HYDROmorphon retard,-1,,0.80,APPROVED,EQUAL,Finn Fassbender,1741026334514,1126658,hydromorphone,Drug,MAPS_TO,,<auto>,1741025095638,
1925,Colistimethat,-1,,0.79,APPROVED,EQUIVALENT,Finn Fassbender,1744819621457,901845,colistin,Drug,MAPS_TO,,Finn Fassbender,1744819620867,
1892,Acenocoumarol,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19024063,acenocoumarol,Drug,MAPS_TO,,<auto>,1741025095720,
1663,Ramipril,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1334456,ramipril,Drug,MAPS_TO,,<auto>,1741025095786,
1496,DesmoPRESSINazetat,-1,,0.79,APPROVED,EQUIVALENT,Finn Fassbender,1741026414347,1517070,desmopressin,Drug,MAPS_TO,,<auto>,1741025095842,
1966,Dapagliflozin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,44785829,dapagliflozin,Drug,MAPS_TO,,<auto>,1741025096182,
1942,Colistin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,901845,colistin,Drug,MAPS_TO,,<auto>,1741025096367,
1975,Insulin lispro,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1550023,insulin lispro,Drug,MAPS_TO,,<auto>,1741025096397,
1527,Haloperidol,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,766529,haloperidol,Drug,MAPS_TO,,<auto>,1741025096495,
1662,Alprostadil,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1381504,alprostadil,Drug,MAPS_TO,,<auto>,1741025096565,
1619,Acetazolamid,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,929435,acetazolamide,Drug,MAPS_TO,,<auto>,1741025096613,
1446,Imipenem/Cilastin,-1,,0.74,APPROVED,EQUIVALENT,Finn Fassbender,1744819774278,1778262,imipenem,Drug,MAPS_TO,,Finn Fassbender,1744819770265,
1446,Imipenem/Cilastin,-1,,0.74,APPROVED,EQUIVALENT,Finn Fassbender,1744819774278,1797258,cilastatin,Drug,MAPS_TO,,Finn Fassbender,1744819772736,
1406,Amoxicillin/Clavulans,-1,,0.59,APPROVED,EQUIVALENT,Finn Fassbender,1744820707554,1713332,amoxicillin,Drug,MAPS_TO,,Finn Fassbender,1744820701873,
1406,Amoxicillin/Clavulans,-1,,0.59,APPROVED,EQUIVALENT,Finn Fassbender,1744820707554,1759842,clavulanate,Drug,MAPS_TO,,Finn Fassbender,1744820705856,
1863,Natriumthiosulfat,-1,,0.63,APPROVED,EQUIVALENT,Finn Fassbender,1744826486591,45775550,thiosulfate,Drug,MAPS_TO,,Finn Fassbender,1744826486080,
1747,Dexmedetomidin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025926748,19061088,dexmedetomidine,Drug,MAPS_TO,,<auto>,1741025096785,
1724,Ramipril/HCT,-1,,0.58,APPROVED,EQUIVALENT,Finn Fassbender,1744821068858,1334456,ramipril,Drug,MAPS_TO,,Finn Fassbender,1744821027971,
1724,Ramipril/HCT,-1,,0.58,APPROVED,EQUIVALENT,Finn Fassbender,1744821068858,974166,hydrochlorothiazide,Drug,MAPS_TO,,Finn Fassbender,1744821066943,
1558,Heparin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1367571,heparin,Drug,MAPS_TO,,<auto>,1741025096896,
1587,Nicht gelistetes Bolusmedikament,-1,,0.26,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1518,Cyanocobolamin,-1,,0.69,APPROVED,EQUIVALENT,Finn Fassbender,1744820589256,1308738,vitamin B12,Drug,MAPS_TO,,Finn Fassbender,1744820588710,
1469,Alteplase,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1347450,alteplase,Drug,MAPS_TO,,<auto>,1741025097070,
1575,Diclofenac,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1124300,diclofenac,Drug,MAPS_TO,,<auto>,1741025097149,
1711,Acetylcystein,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025936922,1139042,acetylcysteine,Drug,MAPS_TO,,<auto>,1741025097227,
1984,Dexpanthenol,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,988294,dexpanthenol,Drug,MAPS_TO,,<auto>,1741025097398,
1608,HuG-CSF,-1,,0.36,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1599,Ranitidin,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,961047,ranitidine,Drug,MAPS_TO,,<auto>,1741025097456,
1781,Amphotericin B,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1717240,amphotericin B,Drug,MAPS_TO,,<auto>,1741025097493,
1475,Natriumvalproat,-1,,0.57,APPROVED,EQUIVALENT,Finn Fassbender,1741026500501,745466,valproate,Drug,MAPS_TO,,<auto>,1741025097557,
1546,Remifentanil,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19016749,remifentanil,Drug,MAPS_TO,,<auto>,1741025097761,
1697,Prothipendyl,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19115044,prothipendyl,Drug,MAPS_TO,,<auto>,1741025097773,
1822,Cyclophosphamid,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1310317,cyclophosphamide,Drug,MAPS_TO,,<auto>,1741025097804,
1696,Diazepam,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,723013,diazepam,Drug,MAPS_TO,,<auto>,1741025097815,
1457,Ampicillin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1717327,ampicillin,Drug,MAPS_TO,,<auto>,1741025098069,
1661,Nebivolol,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1314577,nebivolol,Drug,MAPS_TO,,<auto>,1741025098100,
1793,Rasagilin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,715710,rasagiline,Drug,MAPS_TO,,<auto>,1741025098117,
1473,Acetylsalicylat,-1,,0.84,APPROVED,EQUAL,Finn Fassbender,1741026311993,19135879,acetyl salicylate,Drug,MAPS_TO,,Finn Fassbender,1741026311464,
1968,Dapagliflozin+Metformin hydrochlorid 5/1000,-1,,0.62,APPROVED,EQUIVALENT,Finn Fassbender,1744820669468,44785829,dapagliflozin,Drug,MAPS_TO,,Finn Fassbender,1744820651664,
1968,Dapagliflozin+Metformin hydrochlorid 5/1000,-1,,0.62,APPROVED,EQUIVALENT,Finn Fassbender,1744820669468,1503297,metformin,Drug,MAPS_TO,,Finn Fassbender,1744820668706,
1961,Insulin-Aspart-Protamin-Kristall 30/70,-1,,0.27,APPROVED,EQUIVALENT,Finn Fassbender,1744826266488,1531601,"insulin aspart protamine, human",Drug,MAPS_TO,,<auto>,1741025098245,
1811,Hydrochlorothiazid,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,974166,hydrochlorothiazide,Drug,MAPS_TO,,<auto>,1741025098266,
1540,Retinol,-1,,0.65,APPROVED,EQUIVALENT,Finn Fassbender,1744822877669,19008339,vitamin A,Drug,MAPS_TO,,Finn Fassbender,1744822877177,
1865,Diclofenac+Orphenadrincitrat,-1,,0.46,APPROVED,EQUIVALENT,Finn Fassbender,1744821385478,1124300,diclofenac,Drug,MAPS_TO,,Finn Fassbender,1744821383119,
1865,Diclofenac+Orphenadrincitrat,-1,,0.46,APPROVED,EQUIVALENT,Finn Fassbender,1744821385478,724394,orphenadrine,Drug,MAPS_TO,,Finn Fassbender,1744821384968,
1672,Prothipendyl HCl,-1,,0.79,APPROVED,EQUIVALENT,Finn Fassbender,1741026418363,19115044,prothipendyl,Drug,MAPS_TO,,<auto>,1741025098400,
1740,Prilocain 1%,-1,,0.61,APPROVED,EQUAL,Finn Fassbender,1741026816249,951279,prilocaine,Drug,MAPS_TO,,<auto>,1741025098444,
1827,Rasburicase,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1304565,rasburicase,Drug,MAPS_TO,,<auto>,1741025098668,
1448,Acetylsalicyls,-1,,0.88,APPROVED,EQUAL,Finn Fassbender,1741026281084,1718517,acetylsalicylsalicylic acid,Drug,MAPS_TO,,<auto>,1741025098796,
1806,Ginkgoblatt Trockenextrakt,-1,,0.36,APPROVED,EQUIVALENT,Finn Fassbender,1744826280294,19098505,Ginkgo biloba leaf extract,Drug,MAPS_TO,,Finn Fassbender,1744826279639,
1405,Digitoxin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19026180,digitoxin,Drug,MAPS_TO,,<auto>,1741025098875,
1460,Ampicillin/Sulbactam,-1,,0.61,APPROVED,EQUIVALENT,Finn Fassbender,1744820681610,1717327,ampicillin,Drug,MAPS_TO,,Finn Fassbender,1744820679317,
1460,Ampicillin/Sulbactam,-1,,0.61,APPROVED,EQUIVALENT,Finn Fassbender,1744820681610,1836241,sulbactam,Drug,MAPS_TO,,Finn Fassbender,1744820681048,
2003,Protifar,-1,,0.59,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1950,Prilocain 2%,-1,,0.60,APPROVED,EQUAL,Finn Fassbender,1741026494475,951279,prilocaine,Drug,MAPS_TO,,<auto>,1741025099033,
1905,Hydrochlorothiazid+Ramipril,-1,,0.59,APPROVED,EQUIVALENT,Finn Fassbender,1744820753954,974166,hydrochlorothiazide,Drug,MAPS_TO,,Finn Fassbender,1744820745322,
1905,Hydrochlorothiazid+Ramipril,-1,,0.59,APPROVED,EQUIVALENT,Finn Fassbender,1744820753954,1334456,ramipril,Drug,MAPS_TO,,Finn Fassbender,1744820751060,
1759,Gliclazid,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,19059796,gliclazide,Drug,MAPS_TO,,<auto>,1741025099166,
1983,Retinol palmitat,-1,,0.71,APPROVED,WIDER,Finn Fassbender,1744822183989,19008339,vitamin A,Drug,MAPS_TO,,Finn Fassbender,1744822183315,
1787,Anastrozol,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025978877,1348265,anastrozole,Drug,MAPS_TO,,<auto>,1741025099380,
1993,Pyrazinamid,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,1759455,pyrazinamide,Drug,MAPS_TO,,<auto>,1741025099459,
1660,Primidon,-1,,0.97,APPROVED,EQUAL,Finn Fassbender,1741025989583,751347,primidone,Drug,MAPS_TO,,<auto>,1741025099475,
1615,DihydrALAZIN,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025936922,19026448,dihydralazine,Drug,MAPS_TO,,<auto>,1741025099493,
1962,Insulin-Aspart-Protamin-Kristall 50/50,-1,,0.45,APPROVED,EQUIVALENT,Finn Fassbender,1744822744932,1531601,"insulin aspart protamine, human",Drug,MAPS_TO,,Finn Fassbender,1744822744448,
1651,Glimepirid,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,1597756,glimepiride,Drug,MAPS_TO,,<auto>,1741025099542,
1491,Dihydrocodein,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025936922,1189596,dihydrocodeine,Drug,MAPS_TO,,<auto>,1741025099989,
1877,Promethazin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1153013,promethazine,Drug,MAPS_TO,,<auto>,1741025100009,
1836,Gliquidon,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,19097821,gliquidone,Drug,MAPS_TO,,<auto>,1741025100013,
2005,Andexanet alfa,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1510363,andexanet alfa,Drug,MAPS_TO,,<auto>,1741025100039,
1572,Retinol und Dexpantenol,-1,,0.62,APPROVED,EQUIVALENT,Finn Fassbender,1744826876682,988294,dexpanthenol,Drug,MAPS_TO,,<auto>,1741025100086,
1572,Retinol und Dexpantenol,-1,,0.62,APPROVED,EQUIVALENT,Finn Fassbender,1744826876682,19008339,vitamin A,Drug,MAPS_TO,,Finn Fassbender,1744826875916,
1853,Pyridostigmin bromid,-1,,0.88,APPROVED,EQUIVALENT,Finn Fassbender,1744819583154,759740,pyridostigmine,Drug,MAPS_TO,,Finn Fassbender,1744819582418,
1817,Diltiazem,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1328165,diltiazem,Drug,MAPS_TO,,<auto>,1741025100245,
1611,Anexate,-1,,0.81,APPROVED,EQUIVALENT,Finn Fassbender,1741026349814,19055153,flumazenil,Drug,MAPS_TO,,Finn Fassbender,1741026349246,
1878,Propafenon,-1,,0.98,APPROVED,EQUAL,Finn Fassbender,1741025953082,1353256,propafenone,Drug,MAPS_TO,,<auto>,1741025100519,
1440,Quetiapin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,766814,quetiapine,Drug,MAPS_TO,,<auto>,1741025100569,
1455,Rifampicin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1763204,rifampin,Drug,MAPS_TO,,<auto>,1741025100634,
1963,Insulin-Aspart-Protamin-Kristall 70/30,-1,,0.44,APPROVED,EQUIVALENT,Finn Fassbender,1744822772914,1531601,"insulin aspart protamine, human",Drug,MAPS_TO,,Finn Fassbender,1744822772391,
1835,Glucagon hydrochlorid,-1,,0.55,APPROVED,EQUIVALENT,Finn Fassbender,1744820255647,1560278,glucagon,Drug,MAPS_TO,,Finn Fassbender,1744820255044,
1466,Anidulafungin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19026450,anidulafungin,Drug,MAPS_TO,,<auto>,1741025100969,
1479,ROCuronium,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,19003953,rocuronium,Drug,MAPS_TO,,<auto>,1741025101007,
1499,Propofol 1%,-1,,0.65,APPROVED,EQUAL,Finn Fassbender,1744820203984,753626,propofol,Drug,MAPS_TO,,Finn Fassbender,1744820203332,
