ITEMID,COALESCED_CONCEPT_NAME,LABEL,FLUID,CATEGORY,LOINC_CODE,LOINC_CONCEPT_NAME,LOINC_CODE_MATCH,MAPPED_CONCEPT_CODE,MAPPED_CONCEPT_NAME
51175,CD3 cells [#/volume] in Blood,CD3 Absolute Count,Blood,Hematology,,,false,8122-4,CD3 cells [#/volume] in Blood
51176,CD3 cells/100 cells in Blood,"CD3 Cells, Percent",Blood,Hematology,8122-4,CD3 cells [#/volume] in Blood,false,8124-0,CD3 cells/100 cells in Blood
51177,CD33 cells/100 cells in Blood,CD33,Blood,Hematology,8102-6,,true,8102-6,CD33 cells/100 cells in Blood
51178,CD34 cells/100 cells in Blood,CD34,Blood,Hematology,8125-7,,true,8125-7,CD34 cells/100 cells in Blood
51179,CD38 cells/100 cells in Blood,CD38,Blood,Hematology,8126-5,,true,8126-5,CD38 cells/100 cells in Blood
51180,CD3+CD4+ (T4 helper) cells/100 cells in Blood,"CD4 Cells, Percent",Blood,Hematology,8127-3,Deprecated CD4 cells [#/volume] in Blood,false,8123-2,CD3+CD4+ (T4 helper) cells/100 cells in Blood
51181,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Blood,CD4/CD8 Ratio,Blood,Hematology,8129-9,Deprecated CD4 cells/CD8 Cells [# Ratio] in Blood,false,54218-3,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Blood
51182,CD41 cells/100 cells in Blood,CD41,Blood,Hematology,17148-8,,true,17148-8,CD41 cells/100 cells in Blood
51183,CD45 (Lymphs) cells/100 cells in Blood,CD45,Blood,Hematology,8130-7,,true,8130-7,CD45 (Lymphs) cells/100 cells in Blood
51184,CD5 cells/100 cells in Blood,CD5,Blood,Hematology,8132-3,,true,8132-3,CD5 cells/100 cells in Blood
51185,CD5 cells/100 cells in Blood,CD5 %,Blood,Hematology,,,false,8132-3,CD5 cells/100 cells in Blood
51186,CD5 cells [#/volume] in Blood,CD5 Absolute Count,Blood,Hematology,,,false,9559-6,CD5 cells [#/volume] in Blood
51187,CD55 cells/100 cells in Blood,CD55,Blood,Hematology,17175-1,,true,17175-1,CD55 cells/100 cells in Blood
51188,CD56 cells/100 cells in Blood,CD56,Blood,Hematology,8133-1,,true,8133-1,CD56 cells/100 cells in Blood
51189,CD57 cells/100 cells in Blood,CD57,Blood,Hematology,,,false,8134-9,CD57 cells/100 cells in Blood
51190,CD59 cells/100 cells in Blood,CD59,Blood,Hematology,17177-7,,true,17177-7,CD59 cells/100 cells in Blood
51191,CD64 cells/100 cells in Blood,CD64,Blood,Hematology,17183-5,,true,17183-5,CD64 cells/100 cells in Blood
51192,CD7 cells/100 cells in Blood,CD7,Blood,Hematology,8135-6,,true,8135-6,CD7 cells/100 cells in Blood
51193,CD71 cells/100 cells in Blood,CD71,Blood,Hematology,8136-4,,true,8136-4,CD71 cells/100 cells in Blood
51194,CD3+CD8+ (T8 suppressor cells) cells/100 cells in Blood,"CD8 Cells, Percent",Blood,Hematology,8137-2,Deprecated CD8 cells [#/volume] in Blood,false,8101-8,CD3+CD8+ (T8 suppressor cells) cells/100 cells in Blood
51195,Platelet aggregation collagen induced [Units/volume] in Blood,Collagen,Blood,Hematology,,,false,78685-5,Platelet aggregation collagen induced [Units/volume] in Blood
51196,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma,D-Dimer,Blood,Hematology,48065-7,,true,48065-7,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma
51197,Elliptocytes [Presence] in Blood by Light microscopy,Elliptocytes,Blood,Hematology,6681-1,Microscopic observation [Identifier] in Tissue by Wright stain,false,11274-8,Elliptocytes [Presence] in Blood by Light microscopy
51198,Microscopic observation [Identifier] in Specimen by Wright stain,Envelope Cells,Blood,Hematology,681-7,,true,681-7,Microscopic observation [Identifier] in Specimen by Wright stain
51199,Eosinophils [#/volume] in Blood by Automated count,Eosinophil Count,Blood,Hematology,26449-9,Eosinophils [#/volume] in Blood,false,711-2,Eosinophils [#/volume] in Blood by Automated count
51200,Eosinophils/100 leukocytes in Blood by Automated count,Eosinophils,Blood,Hematology,711-2,Eosinophils [#/volume] in Blood by Automated count,false,713-8,Eosinophils/100 leukocytes in Blood by Automated count
51201,EPINEPHrine [Mass/volume] in Plasma,Epinepherine,Blood,Hematology,,,false,2230-1,EPINEPHrine [Mass/volume] in Plasma
51202,Prothrombin activity actual/normal in Platelet poor plasma by Coagulation assay,Factor II,Blood,Hematology,3289-6,,true,3289-6,Prothrombin activity actual/normal in Platelet poor plasma by Coagulation assay
51203,Coagulation factor IX activity actual/normal in Platelet poor plasma by Coagulation assay,Factor IX,Blood,Hematology,3188-0,Coagulation factor IX activity [Units/volume] in Platelet poor plasma by Chromogenic method,false,3187-2,Coagulation factor IX activity actual/normal in Platelet poor plasma by Coagulation assay
51204,Coagulation factor V activity actual/normal in Platelet poor plasma by Coagulation assay,Factor V,Blood,Hematology,3193-0,,true,3193-0,Coagulation factor V activity actual/normal in Platelet poor plasma by Coagulation assay
51205,Coagulation factor VII activity actual/normal in Platelet poor plasma by Coagulation assay,Factor VII,Blood,Hematology,3198-9,,true,3198-9,Coagulation factor VII activity actual/normal in Platelet poor plasma by Coagulation assay
51206,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation assay,Factor VIII,Blood,Hematology,3209-4,,true,3209-4,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation assay
51207,Coagulation factor VIII inhibitor [Units/volume] in Platelet poor plasma by Coagulation assay,Factor VIII Inhibitor,Blood,Hematology,3204-5,,true,3204-5,Coagulation factor VIII inhibitor [Units/volume] in Platelet poor plasma by Coagulation assay
51208,Coagulation factor X activity actual/normal in Platelet poor plasma by Coagulation assay,Factor X,Blood,Hematology,3218-5,,true,3218-5,Coagulation factor X activity actual/normal in Platelet poor plasma by Coagulation assay
51209,Coagulation factor XI activity actual/normal in Platelet poor plasma by Coagulation assay,Factor XI,Blood,Hematology,3226-8,,true,3226-8,Coagulation factor XI activity actual/normal in Platelet poor plasma by Coagulation assay
51210,Coagulation factor XII activity actual/normal in Platelet poor plasma by Coagulation assay,Factor XII,Blood,Hematology,3232-6,,true,3232-6,Coagulation factor XII activity actual/normal in Platelet poor plasma by Coagulation assay
51211,Coagulation factor XIII activity actual/normal in Platelet poor plasma by Chromogenic method,Factor XIII,Blood,Hematology,3240-9,Coagulation factor XIII coagulum dissolution [Units/volume] in Platelet poor plasma by Coagulation assay,false,27815-0,Coagulation factor XIII activity actual/normal in Platelet poor plasma by Chromogenic method
51212,Hemoglobin F/Hemoglobin.total in Blood,Fetal Hemoglobin,Blood,Hematology,4576-5,,true,4576-5,Hemoglobin F/Hemoglobin.total in Blood
51213,Fibrin+Fibrinogen fragments [Mass/volume] in Platelet poor plasma,Fibrin Degradation Products,Blood,Hematology,30226-5,,true,30226-5,Fibrin+Fibrinogen fragments [Mass/volume] in Platelet poor plasma
51214,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,"Fibrinogen, Functional",Blood,Hematology,3255-7,,true,3255-7,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay
51215,FMC7 cells/100 cells in Blood,FMC-7,Blood,Hematology,17220-5,,true,17220-5,FMC7 cells/100 cells in Blood
51216,Fragments [Presence] in Blood by Light microscopy,Fragmented Cells,Blood,Hematology,10373-9,,true,10373-9,Fragments [Presence] in Blood by Light microscopy
51217,Glycolate [Moles/volume] in Serum or Plasma,Glyco A,Blood,Hematology,17221-3,CD235a cells/100 cells in Blood,false,42502-5,Glycolate [Moles/volume] in Serum or Plasma
51218,Granulocytes [#/volume] in Blood,Granulocyte Count,Blood,Hematology,30394-1,,true,30394-1,Granulocytes [#/volume] in Blood
51219,Blood smear finding [Identifier] in Blood by Light microscopy,H/O Smear,Blood,Hematology,38924-7,TBX5 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,false,5909-7,Blood smear finding [Identifier] in Blood by Light microscopy
51220,Heinz bodies [Presence] in Blood by Light microscopy,Heinz Body Prep,Blood,Hematology,48068-1,Heinz bodies [Presence] in Blood,false,716-1,Heinz bodies [Presence] in Blood by Light microscopy
51221,Hematocrit [Volume Fraction] of Blood by Automated count,Hematocrit,Blood,Hematology,4544-3,,true,4544-3,Hematocrit [Volume Fraction] of Blood by Automated count
51222,Hemoglobin [Mass/volume] in Blood,Hemoglobin,Blood,Hematology,718-7,,true,718-7,Hemoglobin [Mass/volume] in Blood
51223,Hemoglobin A2/Hemoglobin.total in Blood,Hemoglobin A2,Blood,Hematology,4552-6,Hemoglobin A2/Hemoglobin.total in Blood by Electrophoresis,false,4551-8,Hemoglobin A2/Hemoglobin.total in Blood
51224,Hemoglobin C/Hemoglobin.total in Blood,Hemoglobin C,Blood,Hematology,4561-7,Hemoglobin C/Hemoglobin.total in Blood by Electrophoresis acid (pH 6.3),false,4563-3,Hemoglobin C/Hemoglobin.total in Blood
51225,Hemoglobin F/Hemoglobin.total in Blood,Hemoglobin F,Blood,Hematology,9749-3,Hemoglobin F [Units/volume] in Blood by Electrophoresis,false,4576-5,Hemoglobin F/Hemoglobin.total in Blood
51226,Hemoglobin A/Hemoglobin.total in Blood,Hemogloblin A,Blood,Hematology,10346-5,Hemoglobin A [Units/volume] in Blood by Electrophoresis,false,4546-8,Hemoglobin A/Hemoglobin.total in Blood
51227,Hemoglobin S/Hemoglobin.total in Blood,Hemogloblin S,Blood,Hematology,4622-7,Hemoglobin S [Presence] in Blood by Electrophoresis acid (pH 6.3),false,4625-0,Hemoglobin S/Hemoglobin.total in Blood
51228,Heparin unfractionated [Units/volume] in Platelet poor plasma,Heparin,Blood,Hematology,13055-9,Heparin [Units/volume] in Platelet poor plasma,false,66483-9,Heparin unfractionated [Units/volume] in Platelet poor plasma
51229,LMW Heparin [Units/volume] in Platelet poor plasma,"Heparin, LMW",Blood,Hematology,32684-3,,true,32684-3,LMW Heparin [Units/volume] in Platelet poor plasma
51230,HLA-DR [Presence],HLA-DR,Blood,Hematology,32621-5,,true,32621-5,HLA-DR [Presence]
51231,Howell-Jolly bodies [Presence] in Blood by Light microscopy,Howell-Jolly Bodies,Blood,Hematology,7793-3,,true,7793-3,Howell-Jolly bodies [Presence] in Blood by Light microscopy
51232,Neutrophils.hypersegmented/100 leukocytes in Blood,Hypersegmented Neutrophils,Blood,Hematology,766-6,Neutrophils.hypersegmented [#/volume] in Blood by Manual count,false,30450-1,Neutrophils.hypersegmented/100 leukocytes in Blood
51233,Hypochromia [Presence] in Blood by Light microscopy,Hypochromia,Blood,Hematology,728-6,,true,728-6,Hypochromia [Presence] in Blood by Light microscopy
51234,Immunophenotyping study,Immunophenotyping,Blood,Hematology,,,false,55230-7,Immunophenotyping study
51235,Factor inhibitor XXX [Presence] in Platelet poor plasma by Coagulation assay,Inhibitor Screen,Blood,Hematology,,,false,40744-5,Factor inhibitor XXX [Presence] in Platelet poor plasma by Coagulation assay
51236,Blood smear finding [Identifier] in Blood by Light microscopy,Inpatient Hematology/Oncology Smear,Blood,Hematology,,,false,5909-7,Blood smear finding [Identifier] in Blood by Light microscopy
51237,INR in Platelet poor plasma by Coagulation assay,INR(PT),Blood,Hematology,5895-7,Deprecated INR in Platelet poor plasma by Coagulation assay,false,6301-6,INR in Platelet poor plasma by Coagulation assay
51238,Kappa lymphocytes/100 lymphocytes in Blood,Kappa,Blood,Hematology,,,false,17096-9,Kappa lymphocytes/100 lymphocytes in Blood
51239,Lambda lymphocytes/100 lymphocytes in Blood,Lambda,Blood,Hematology,,,false,17224-7,Lambda lymphocytes/100 lymphocytes in Blood
51240,Platelets Large [Presence] in Blood by Light microscopy,Large Platelets,Blood,Hematology,34167-7,Platelets Large [Presence] in Blood by Automated count,false,32146-3,Platelets Large [Presence] in Blood by Light microscopy
51241,Leukocyte phosphatase [Enzymatic activity/volume] in Leukocytes,Leukocyte Alkaline Phosphatase,Blood,Hematology,4659-9,,true,4659-9,Leukocyte phosphatase [Enzymatic activity/volume] in Leukocytes
51242,Large unstained cells/100 leukocytes in Blood,LUC,Blood,Hematology,,,false,26463-0,Large unstained cells/100 leukocytes in Blood
51243,Lupus anticoagulant [Interpretation] in Platelet poor plasma,Lupus Anticoagulant,Blood,Hematology,,,false,3281-3,Lupus anticoagulant [Interpretation] in Platelet poor plasma
51244,Lymphocytes/100 leukocytes in Blood by Automated count,Lymphocytes,Blood,Hematology,731-0,Lymphocytes [#/volume] in Blood by Automated count,false,736-9,Lymphocytes/100 leukocytes in Blood by Automated count
51245,Lymphocytes/100 leukocytes in Blood by Automated count,"Lymphocytes, Percent",Blood,Hematology,26478-8,Lymphocytes/100 leukocytes in Blood,false,736-9,Lymphocytes/100 leukocytes in Blood by Automated count
51246,Macrocytes [Presence] in Blood,Macrocytes,Blood,Hematology,738-5,Macrocytes [Presence] in Blood by Light microscopy,false,30424-6,Macrocytes [Presence] in Blood
51247,Oval macrocytes [Presence] in Blood by Light microscopy,MacroOvalocytes,Blood,Hematology,10376-2,,true,10376-2,Oval macrocytes [Presence] in Blood by Light microscopy
51248,MCH [Entitic mass] by Automated count,MCH,Blood,Hematology,785-6,,true,785-6,MCH [Entitic mass] by Automated count
51249,MCHC [Mass/volume] by Automated count,MCHC,Blood,Hematology,786-4,,true,786-4,MCHC [Mass/volume] by Automated count
51250,MCV [Entitic volume] by Automated count,MCV,Blood,Hematology,787-2,,true,787-2,MCV [Entitic volume] by Automated count
51251,Metamyelocytes/100 leukocytes in Blood,Metamyelocytes,Blood,Hematology,28541-1,,true,28541-1,Metamyelocytes/100 leukocytes in Blood
51252,Microcytes [Presence] in Blood,Microcytes,Blood,Hematology,741-9,Microcytes [Presence] in Blood by Light microscopy,false,30434-5,Microcytes [Presence] in Blood
51253,Monocytes [#/volume] in Blood by Automated count,Monocyte Count,Blood,Hematology,26484-6,Monocytes [#/volume] in Blood,false,742-7,Monocytes [#/volume] in Blood by Automated count
51254,Monocytes/100 leukocytes in Blood by Automated count,Monocytes,Blood,Hematology,742-7,Monocytes [#/volume] in Blood by Automated count,false,5905-5,Monocytes/100 leukocytes in Blood by Automated count
51255,Myelocytes/100 leukocytes in Blood,Myelocytes,Blood,Hematology,26498-6,,true,26498-6,Myelocytes/100 leukocytes in Blood
51256,Neutrophils/100 leukocytes in Blood by Automated count,Neutrophils,Blood,Hematology,761-7,Neutrophils [#/volume] in Urine by Automated count,false,770-8,Neutrophils/100 leukocytes in Blood by Automated count
51257,Nucleated erythrocytes/100 leukocytes [Ratio] in Blood by Automated count,Nucleated Red Cells,Blood,Hematology,772-4,Nucleated erythrocytes [#/volume] in Blood by Manual count,false,58413-6,Nucleated erythrocytes/100 leukocytes [Ratio] in Blood by Automated count
51258,Osmotic fragility [Interpretation] of Red Blood Cells,Osmotic Fragility,Blood,Hematology,34964-7,,true,34964-7,Osmotic fragility [Interpretation] of Red Blood Cells
51259,Leukocytes other/100 leukocytes in Blood,Other Cells,Blood,Hematology,729-4,Leukocytes other [#/volume] in Blood by Manual count,false,26471-3,Leukocytes other/100 leukocytes in Blood
51260,Ovalocytes [Presence] in Blood by Light microscopy,Ovalocytes,Blood,Hematology,774-0,,true,774-0,Ovalocytes [Presence] in Blood by Light microscopy
51261,Pappenheimer bodies [Presence] in Blood by Light microscopy,Pappenheimer Bodies,Blood,Hematology,7795-8,,true,7795-8,Pappenheimer bodies [Presence] in Blood by Light microscopy
51262,Pencil cells [Presence] in Blood by Light microscopy,Pencil Cells,Blood,Hematology,10377-0,,true,10377-0,Pencil cells [Presence] in Blood by Light microscopy
51263,Plasma cells/100 leukocytes in Blood,Plasma Cells,Blood,Hematology,13047-6,,true,13047-6,Plasma cells/100 leukocytes in Blood
51264,Platelet clump [Presence] in Blood by Light microscopy,Platelet Clumps,Blood,Hematology,40741-1,Platelet clump [Presence] in Blood by Automated count,false,7796-6,Platelet clump [Presence] in Blood by Light microscopy
51265,Platelets [#/volume] in Blood by Automated count,Platelet Count,Blood,Hematology,777-3,,true,777-3,Platelets [#/volume] in Blood by Automated count
51266,Platelet adequacy [Presence] in Blood by Light microscopy,Platelet Smear,Blood,Hematology,778-1,Platelets [#/volume] in Blood by Manual count,false,9317-9,Platelet adequacy [Presence] in Blood by Light microscopy
51267,Poikilocytosis [Presence] in Blood by Light microscopy,Poikilocytosis,Blood,Hematology,779-9,,true,779-9,Poikilocytosis [Presence] in Blood by Light microscopy
51268,Polychromasia [Presence] in Blood by Light microscopy,Polychromasia,Blood,Hematology,10378-8,,true,10378-8,Polychromasia [Presence] in Blood by Light microscopy
51269,Promyelocytes/100 leukocytes in Blood by Manual count,Promyelocytes,Blood,Hematology,781-5,Promyelocytes [#/volume] in Blood by Manual count,false,783-1,Promyelocytes/100 leukocytes in Blood by Manual count
51270,Protein C Ag actual/normal in Platelet poor plasma by Immunoassay,"Protein C, Antigen",Blood,Hematology,27820-0,,true,27820-0,Protein C Ag actual/normal in Platelet poor plasma by Immunoassay
51271,Protein C actual/normal in Platelet poor plasma by Coagulation assay,"Protein C, Functional",Blood,Hematology,27818-4,Protein C actual/normal in Platelet poor plasma by Chromogenic method,false,27819-2,Protein C actual/normal in Platelet poor plasma by Coagulation assay
51272,Protein S Ag actual/normal in Platelet poor plasma by Immunoassay,"Protein S, Antigen",Blood,Hematology,27823-4,,true,27823-4,Protein S Ag actual/normal in Platelet poor plasma by Immunoassay
51273,Protein S actual/normal in Platelet poor plasma by Coagulation assay,"Protein S, Functional",Blood,Hematology,31102-7,Protein S actual/normal in Platelet poor plasma by Chromogenic method,false,27822-6,Protein S actual/normal in Platelet poor plasma by Coagulation assay
51274,Prothrombin time (PT),PT,Blood,Hematology,5902-2,,true,5902-2,Prothrombin time (PT)
51275,aPTT in Platelet poor plasma by Coagulation assay,PTT,Blood,Hematology,3173-2,aPTT in Blood by Coagulation assay,false,14979-9,aPTT in Platelet poor plasma by Coagulation assay
51276,Glucose-6-Phosphate dehydrogenase [Enzymatic activity/mass] in Red Blood Cells,Quantitative G6PD,Blood,Hematology,32546-4,,true,32546-4,Glucose-6-Phosphate dehydrogenase [Enzymatic activity/mass] in Red Blood Cells
51277,Erythrocyte distribution width [Ratio] by Automated count,RDW,Blood,Hematology,788-0,,true,788-0,Erythrocyte distribution width [Ratio] by Automated count
51278,Schistocytes [Presence] in Blood by Light microscopy,Red Blood Cell Fragments,Blood,Hematology,,,false,800-3,Schistocytes [Presence] in Blood by Light microscopy
51279,Erythrocytes [#/volume] in Blood by Automated count,Red Blood Cells,Blood,Hematology,789-8,,true,789-8,Erythrocytes [#/volume] in Blood by Automated count
51280,Reptilase time,Reptilase Time,Blood,Hematology,6683-7,,true,6683-7,Reptilase time
51281,Reptilase time in Control Platelet poor plasma by Coagulation assay,Reptilase Time Control,Blood,Hematology,,,false,5942-8,Reptilase time in Control Platelet poor plasma by Coagulation assay
51282,Reticulocytes [#/volume] in Blood,"Reticulocyte Count, Absolute",Blood,Hematology,14196-0,,true,14196-0,Reticulocytes [#/volume] in Blood
51283,Reticulocytes [#/volume] in Blood by Automated count,"Reticulocyte Count, Automated",Blood,Hematology,17849-1,Reticulocytes/100 erythrocytes in Blood by Automated count,false,60474-4,Reticulocytes [#/volume] in Blood by Automated count
51284,Reticulocytes [#/volume] in Blood by Manual count,"Reticulocyte Count, Manual",Blood,Hematology,31112-6,Reticulocytes/100 erythrocytes in Blood by Manual,false,40665-2,Reticulocytes [#/volume] in Blood by Manual count
51285,Reticulocyte cellular hemoglobin distribution width [Entitic mass] in Blood by calculation,"Reticulocyte, Cellular Hemoglobin",Blood,Hematology,,,false,76686-5,Reticulocyte cellular hemoglobin distribution width [Entitic mass] in Blood by calculation
51286,Ristocetin [Susceptibility],Ristocetin,Blood,Hematology,,,false,18975-3,Ristocetin [Susceptibility]
51287,Schistocytes [Presence] in Blood by Light microscopy,Schistocytes,Blood,Hematology,800-3,,true,800-3,Schistocytes [Presence] in Blood by Light microscopy
51288,Erythrocyte sedimentation rate by Westergren method,Sedimentation Rate,Blood,Hematology,4537-7,,true,4537-7,Erythrocyte sedimentation rate by Westergren method
51289,Viscosity of Serum,Serum Viscosity,Blood,Hematology,3128-6,,true,3128-6,Viscosity of Serum
51290,Sickle cells [Presence] in Blood by Light microscopy,Sickle Cell Preparation,Blood,Hematology,6864-3,Hemoglobin S [Presence] in Blood by Solubility test,false,801-1,Sickle cells [Presence] in Blood by Light microscopy
51291,Sickle cells [Presence] in Blood by Light microscopy,Sickle Cells,Blood,Hematology,801-1,,true,801-1,Sickle cells [Presence] in Blood by Light microscopy
51292,Spherocytes [Presence] in Blood by Light microscopy,Spherocytes,Blood,Hematology,802-9,,true,802-9,Spherocytes [Presence] in Blood by Light microscopy
51293,Sucrose hemolysis [Presence] of Blood,Sugar Water Test,Blood,Hematology,12260-6,Sucrose hemolysis [Presence] of Red Blood Cells,false,13534-3,Sucrose hemolysis [Presence] of Blood
51294,Target cells [Presence] in Blood by Light microscopy,Target Cells,Blood,Hematology,10381-2,,true,10381-2,Target cells [Presence] in Blood by Light microscopy
51295,Terminal deoxyribonucleotidyl transferase [Enzymatic activity/volume] in Plasma,TdT,Blood,Hematology,,,false,2983-5,Terminal deoxyribonucleotidyl transferase [Enzymatic activity/volume] in Plasma
51296,Dacrocytes [Presence] in Blood by Light microscopy,Teardrop Cells,Blood,Hematology,7791-7,,true,7791-7,Dacrocytes [Presence] in Blood by Light microscopy
51297,Thrombin time,Thrombin,Blood,Hematology,3243-3,,true,3243-3,Thrombin time
51298,von Willebrand factor (vWf) ristocetin cofactor actual/normal in Platelet poor plasma by Platelet aggregation,Von Willebrand Factor Activity,Blood,Hematology,6014-5,,true,6014-5,von Willebrand factor (vWf) ristocetin cofactor actual/normal in Platelet poor plasma by Platelet aggregation
51299,von Willebrand factor (vWf) Ag actual/normal in Platelet poor plasma by Immunoassay,Von Willebrand Factor Antigen,Blood,Hematology,6012-9,von Willebrand factor (vWf) Ag [Units/volume] in Platelet poor plasma by Immunoassay,false,27816-8,von Willebrand factor (vWf) Ag actual/normal in Platelet poor plasma by Immunoassay
51300,Leukocytes [#/volume] in Blood by Automated count,WBC Count,Blood,Hematology,26464-8,Leukocytes [#/volume] in Blood,false,6690-2,Leukocytes [#/volume] in Blood by Automated count
51301,Leukocytes [#/volume] in Blood by Automated count,White Blood Cells,Blood,Hematology,804-5,Leukocytes [#/volume] in Blood by Manual count,false,6690-2,Leukocytes [#/volume] in Blood by Automated count
51302,Immature cells/100 leukocytes in Blood,Young Cells,Blood,Hematology,51633-6,Platelets reticulated/100 platelets in Blood,false,55433-7,Immature cells/100 leukocytes in Blood
51303,CD10 cells/100 cells in Bone marrow,CD10,Bone Marrow,Hematology,51216-0,,true,51216-0,CD10 cells/100 cells in Bone marrow
51304,CD103 cells/100 cells in Bone marrow,CD103,Bone Marrow,Hematology,51221-0,,true,51221-0,CD103 cells/100 cells in Bone marrow
51305,CD117 cells/100 cells in Bone marrow,CD117,Bone Marrow,Hematology,42866-4,,true,42866-4,CD117 cells/100 cells in Bone marrow
51306,CD11c cells/100 cells in Bone marrow,CD11c,Bone Marrow,Hematology,33202-3,,true,33202-3,CD11c cells/100 cells in Bone marrow
51307,CD13 cells/100 cells in Bone marrow,CD13,Bone Marrow,Hematology,51237-6,,true,51237-6,CD13 cells/100 cells in Bone marrow
51308,CD138 cells/100 cells in Bone marrow,CD138,Bone Marrow,Hematology,,,false,42870-6,CD138 cells/100 cells in Bone marrow
51309,CD14 cells/100 cells in Bone marrow,CD14,Bone Marrow,Hematology,32507-6,,true,32507-6,CD14 cells/100 cells in Bone marrow
51310,CD15 cells/100 cells in Bone marrow,CD15,Bone Marrow,Hematology,51251-7,,true,51251-7,CD15 cells/100 cells in Bone marrow
51311,CD16 blasts/100 blasts in Bone marrow,CD16,Bone Marrow,Hematology,,,false,51086-7,CD16 blasts/100 blasts in Bone marrow
51312,CD16+CD56+ cells/100 cells in Bone marrow,CD16/56,Bone Marrow,Hematology,51255-8,,true,51255-8,CD16+CD56+ cells/100 cells in Bone marrow
51313,CD19 cells/100 cells in Bone marrow,CD19,Bone Marrow,Hematology,32525-8,,true,32525-8,CD19 cells/100 cells in Bone marrow
51314,CD2 cells/100 cells in Bone marrow,CD2,Bone Marrow,Hematology,32527-4,,true,32527-4,CD2 cells/100 cells in Bone marrow
51315,CD20 blasts/100 blasts in Bone marrow,CD20,Bone Marrow,Hematology,,,false,51115-4,CD20 blasts/100 blasts in Bone marrow
51316,CD22 blasts/100 blasts in Bone marrow,CD22,Bone Marrow,Hematology,,,false,51124-6,CD22 blasts/100 blasts in Bone marrow
51317,CD23 cells/100 cells in Bone marrow,CD23,Bone Marrow,Hematology,51268-1,,true,51268-1,CD23 cells/100 cells in Bone marrow
51318,CD25 cells/100 cells in Bone marrow,CD25,Bone Marrow,Hematology,,,false,32493-9,CD25 cells/100 cells in Bone marrow
51319,CD3 cells/100 cells in Bone marrow,CD3,Bone Marrow,Hematology,32529-0,,true,32529-0,CD3 cells/100 cells in Bone marrow
51320,CD33 cells/100 cells in Bone marrow,CD33,Bone Marrow,Hematology,51293-9,,true,51293-9,CD33 cells/100 cells in Bone marrow
51321,CD34 cells/100 cells in Bone marrow,CD34,Bone Marrow,Hematology,57400-4,,true,57400-4,CD34 cells/100 cells in Bone marrow
51322,CD38 cells/100 cells in Bone marrow,CD38,Bone Marrow,Hematology,,,false,51298-8,CD38 cells/100 cells in Bone marrow
51323,CD3+CD4+ (T4 helper) cells/100 cells in Bone marrow,CD4,Bone Marrow,Hematology,51301-0,Deprecated CD4 cells/100 cells in Bone marrow,false,32533-2,CD3+CD4+ (T4 helper) cells/100 cells in Bone marrow
51324,CD41 cells/100 cells in Bone marrow,CD41,Bone Marrow,Hematology,51319-2,,true,51319-2,CD41 cells/100 cells in Bone marrow
51325,CD45 (Lymphs) cells/100 cells in Bone marrow,CD45,Bone Marrow,Hematology,51340-8,,true,51340-8,CD45 (Lymphs) cells/100 cells in Bone marrow
51326,CD5 cells/100 cells in Bone marrow,CD5,Bone Marrow,Hematology,35640-2,,true,35640-2,CD5 cells/100 cells in Bone marrow
51327,CD55 cells/100 cells in Bone marrow,CD55,Bone Marrow,Hematology,51344-0,,true,51344-0,CD55 cells/100 cells in Bone marrow
51328,CD3+CD56+ cells/100 cells in Bone marrow,CD56,Bone Marrow,Hematology,,,false,51280-6,CD3+CD56+ cells/100 cells in Bone marrow
51329,CD57 cells/100 cells in Bone marrow,CD57,Bone Marrow,Hematology,,,false,32497-0,CD57 cells/100 cells in Bone marrow
51330,CD59 cells/100 cells in Bone marrow,CD59,Bone Marrow,Hematology,51358-0,,true,51358-0,CD59 cells/100 cells in Bone marrow
51331,CD64 cells/100 cells in Bone marrow,CD64,Bone Marrow,Hematology,51365-5,,true,51365-5,CD64 cells/100 cells in Bone marrow
51332,CD7 cells/100 cells in Bone marrow,CD7,Bone Marrow,Hematology,35641-0,,true,35641-0,CD7 cells/100 cells in Bone marrow
51333,CD71 cells/100 cells in Specimen,CD71,Bone Marrow,Hematology,,,false,21169-8,CD71 cells/100 cells in Specimen
51334,CD3+CD8+ (T8 suppressor) cells/100 cells in Bone marrow,CD8,Bone Marrow,Hematology,51372-1,CD8+HLA-DR+ cells/100 cells in Bone marrow,false,32535-7,CD3+CD8+ (T8 suppressor) cells/100 cells in Bone marrow
51335,CD20+FMC7+ cells/100 cells in Bone marrow,FMC-7,Bone Marrow,Hematology,,,false,44061-0,CD20+FMC7+ cells/100 cells in Bone marrow
51336,Glycolate [Moles/volume] in Body fluid,Glyco A,Bone Marrow,Hematology,33208-0,CD235a cells/100 cells in Bone marrow,false,55864-3,Glycolate [Moles/volume] in Body fluid
